typeID;groupID;marketGroupID;typeName
26294;773;1208;Large Auxiliary Nano Pump II
26296;773;1208;Large Nanobot Accelerator II
26298;773;1208;Large Remote Repair Augmentor II
26300;773;1208;Large Salvage Tackle II
26302;773;1208;Large Trimark Armor Pump II
26304;782;1212;Large Cargohold Optimization II
26306;782;1212;Large Dynamic Fuel Valve II
26308;782;1212;Large Engine Thermal Shielding II
26310;782;1212;Large Low Friction Nozzle Joints II
26312;782;1212;Large Polycarbon Engine Housing II
26318;782;1212;Large Auxiliary Thrusters II
26320;782;1212;Large Warp Core Optimizer II
26322;782;1212;Large Hyperspatial Velocity Optimizer II
26324;778;1215;Large Drone Control Range Augmentor II
26326;778;1215;Large Drone Durability Enhancer II
26328;778;1215;Large Drone Mining Augmentor II
26330;778;1215;Large Drone Repair Augmentor II
26332;778;1215;Large Drone Scope Chip II
26334;778;1215;Large Drone Speed Augmentor II
26338;778;1215;Large Sentry Damage Augmentor II
26340;778;1215;Large Stasis Drone Augmentor II
26342;780;1218;Large Emission Scope Sharpener II
26344;780;1218;Large Signal Disruption Amplifier II
26346;780;1218;Large Memetic Algorithm Bank II
26348;780;1218;Large Liquid Cooled Electronics II
26350;780;1218;Large Gravity Capacitor Upgrade II
26352;786;1221;Large Particle Dispersion Augmentor II
26354;786;1221;Large Inverted Signal Field Projector II
26356;786;1221;Large Tracking Diagnostic Subroutines II
26358;786;1221;Large Ionic Field Projector II
26360;786;1221;Large Particle Dispersion Projector II
26362;786;1221;Large Signal Focusing Kit II
26364;786;1221;Large Targeting System Subcontroller II
26366;786;1221;Large Targeting Systems Stabilizer II
26368;781;1224;Large Egress Port Maximizer II
26370;781;1224;Large Ancillary Current Router II
26372;781;1224;Large Powergrid Subroutine Maximizer II
26374;781;1224;Large Capacitor Control Circuit II
26376;781;1224;Large Semiconductor Memory Cell II
26378;775;1227;Large Energy Discharge Elutriation II
26380;775;1227;Large Energy Burst Aerator II
26382;775;1227;Large Energy Collision Accelerator II
26384;775;1227;Large Algid Energy Administrations Unit II
26386;775;1227;Large Energy Ambit Extension II
26388;775;1227;Large Energy Locus Coordinator II
26390;775;1227;Large Energy Metastasis Adjuster II
26392;776;1230;Large Hybrid Discharge Elutriation II
26394;776;1230;Large Hybrid Burst Aerator II
26396;776;1230;Large Hybrid Collision Accelerator II
26398;776;1230;Large Algid Hybrid Administrations Unit II
26400;776;1230;Large Hybrid Ambit Extension II
26402;776;1230;Large Hybrid Locus Coordinator II
26404;776;1230;Large Hybrid Metastasis Adjuster II
26406;779;1233;Large Bay Loading Accelerator II
26412;779;1233;Large Warhead Flare Catalyst II
26414;779;1233;Large Warhead Rigor Catalyst II
26416;779;1233;Large Hydraulic Bay Thrusters II
26418;779;1233;Large Rocket Fuel Cache Partition II
26420;779;1233;Large Warhead Calefaction Catalyst II
26424;777;1239;Large Projectile Collision Accelerator II
26428;777;1239;Large Projectile Ambit Extension II
26430;777;1239;Large Projectile Burst Aerator II
26432;777;1239;Large Projectile Locus Coordinator II
26434;777;1239;Large Projectile Metastasis Adjuster II
26436;774;1236;Large Anti-EM Screen Reinforcer II
26438;774;1236;Large Anti-Explosive Screen Reinforcer II
26440;774;1236;Large Anti-Kinetic Screen Reinforcer II
26442;774;1236;Large Anti-Thermal Screen Reinforcer II
26444;774;1236;Large Core Defence Capacitor Safeguard II
26446;774;1236;Large Core Defence Charge Economizer II
26448;774;1236;Large Core Defence Field Extender II
26450;774;1236;Large Core Defence Field Purger II
26452;774;1236;Large Core Defence Operational Solidifier II
26597;716;980;Cryptic Tuner Data Interface
26599;716;980;Esoteric Tuner Data Interface
26601;716;980;Incognito Tuner Data Interface
26603;716;980;Occult Tuner Data Interface
26759;136;340;Heavy Assault Missile Launcher I Blueprint
26760;166;975;Mjolnir Assault Missile Blueprint
26761;166;975;Inferno Assault Missile Blueprint
26762;166;975;Trauma Assault Missile Blueprint
26888;361;405;Mobile Large Warp Disruptor II
26890;361;405;Mobile Medium Warp Disruptor II
26892;361;405;Mobile Small Warp Disruptor II
26912;325;1059;Small Remote Armor Repair System II
26913;325;1058;Medium Remote Armor Repair System II
26914;325;1057;Large Remote Armor Repair System II
27068;773;1206;Small Remote Repair Augmentor I
27069;787;1203;Small Remote Repair Augmentor I Blueprint
27070;738;1152;Hardwiring - Inherent Implants 'Noble' ZET10
27071;738;1160;Hardwiring - Inherent Implants 'Noble' ZET20
27072;738;1168;Hardwiring - Inherent Implants 'Noble' ZET30
27073;738;1178;Hardwiring - Inherent Implants 'Noble' ZET40
27074;738;1185;Hardwiring - Inherent Implants 'Noble' ZET50
27075;742;1163;Hardwiring - Eifyr and Co. 'Gunslinger' AX-0
27076;742;1180;Hardwiring - Zainou 'Deadeye' ZGA10
27077;742;1180;Hardwiring - Inherent Implants 'Lancer' G0-Delta
27078;742;1163;Hardwiring - Zainou 'Deadeye' ZGC10
27079;742;1163;Hardwiring - Inherent Implants 'Lancer' G0-Beta
27080;742;1186;Hardwiring - Zainou 'Gnome' KZA500
27081;742;1180;Hardwiring - Eifyr and Co. 'Gunslinger' CX-0
27082;742;1155;Hardwiring - Inherent Implants 'Lancer' G0-Alpha
27083;742;1155;Hardwiring - Zainou 'Deadeye' ZGS10
27084;742;1155;Hardwiring - Eifyr and Co. 'Gunslinger' SX-0
27085;742;1171;Hardwiring - Inherent Implants 'Lancer' G0-Gamma
27086;742;1171;Hardwiring - Zainou 'Deadeye' ZGM10
27087;742;1171;Hardwiring - Eifyr and Co. 'Gunslinger' MX-0
27088;742;1186;Hardwiring - Inherent Implants 'Lancer' G0-Epsilon
27089;742;1186;Hardwiring - Zainou 'Deadeye' ZGL10
27090;742;1186;Hardwiring - Eifyr and Co. 'Gunslinger' LX-0
27091;746;1156;Hardwiring - Zainou 'Gnome' KTA10
27092;746;1164;Hardwiring - Zainou 'Deadeye' ZMC10
27093;746;1164;Hardwiring - Zainou 'Deadeye' ZML10
27094;746;1173;Hardwiring - Zainou 'Deadeye' ZMA10
27095;746;1181;Hardwiring - Zainou 'Deadeye' ZMS10
27096;746;1189;Hardwiring - Zainou 'Deadeye' ZMM10
27097;747;1157;Hardwiring - Eifyr and Co. 'Rogue' CY-0
27098;747;1176;Hardwiring - Eifyr and Co. 'Rogue' DY-0
27099;747;1165;Hardwiring - Eifyr and Co. 'Rogue' AY-0
27100;747;1182;Hardwiring - Eifyr and Co. 'Rogue' GY-0
27101;747;1157;Hardwiring - Eifyr and Co. 'Rogue' MY-0
27102;743;1187;Hardwiring - Inherent Implants 'Highwall' HX-0
27103;743;1187;Hardwiring - Inherent Implants 'Yeti' BX-0
27104;749;1158;Hardwiring - Zainou 'Gnome' KUA500
27105;749;1167;Hardwiring - Zainou 'Gnome' KVA500
27106;749;1175;Hardwiring - Zainou 'Gnome' KXA500
27107;749;1184;Hardwiring - Zainou 'Gnome' KYA500
27108;746;1181;Hardwiring - Zainou 'Snapshot' ZMN1000
27109;746;1164;Hardwiring - Zainou 'Snapshot' ZME1000
27110;747;1157;Hardwiring - Eifyr and Co. 'Rogue' EY-2
27111;747;1157;Hardwiring - Eifyr and Co. 'Rogue' EY-0
27112;747;1157;Hardwiring - Eifyr and Co. 'Rogue' FY-2
27113;747;1157;Hardwiring - Eifyr and Co. 'Rogue' FY-0
27114;747;1157;Hardwiring - Eifyr and Co. 'Rogue' HY-2
27115;747;1157;Hardwiring - Eifyr and Co. 'Rogue' HY-0
27116;741;1170;Hardwiring - Inherent Implants 'Squire' CC8
27117;741;1170;Hardwiring - Inherent Implants 'Squire' CC2
27118;741;1154;Hardwiring - Inherent Implants 'Squire' CR8
27119;741;1154;Hardwiring - Inherent Implants 'Squire' CR2
27120;741;1162;Hardwiring - Inherent Implants 'Squire' EE2
27121;741;1162;Hardwiring - Inherent Implants 'Squire' EE8
27122;741;1162;Hardwiring - Inherent Implants 'Squire' EP8
27123;741;1162;Hardwiring - Inherent Implants 'Squire' EP2
27124;741;1162;Hardwiring - Inherent Implants 'Squire' GU8
27125;741;1162;Hardwiring - Inherent Implants 'Squire' GU2
27126;741;1154;Hardwiring - Inherent Implants 'Squire' PG8
27127;741;1154;Hardwiring - Inherent Implants 'Squire' PG2
27128;740;1153;Hardwiring - Zainou 'Gypsy' KLB-75
27129;740;1153;Hardwiring - Zainou 'Gypsy' KLB-25
27130;740;1161;Hardwiring - Zainou 'Gypsy' KNB-75
27131;740;1161;Hardwiring - Zainou 'Gypsy' KNB-25
27142;740;1153;Hardwiring - Zainou 'Gypsy' KMB-75
27143;740;1153;Hardwiring - Zainou 'Gypsy' KMB-25
27147;748;1174;Hardwiring - Eifyr and Co. 'Alchemist' WA-1
27148;748;1174;Hardwiring - Eifyr and Co. 'Alchemist' WA-2
27149;743;1187;Hardwiring - Inherent Implants 'Highwall' HY-1
27150;743;1187;Hardwiring - Inherent Implants 'Highwall' HY-2
27151;743;1187;Hardwiring - Inherent Implants 'Highwall' HY-0
27167;743;1172;Hardwiring - Zainou 'Beancounter' F50
27169;743;1172;Hardwiring - Zainou 'Beancounter' H50
27170;743;1172;Hardwiring - Zainou 'Beancounter' F40
27171;743;1172;Hardwiring - Zainou 'Beancounter' F60
27174;743;1172;Hardwiring - Zainou 'Beancounter' H60
27175;743;1172;Hardwiring - Zainou 'Beancounter' H40
27176;748;1166;Hardwiring - Zainou 'Beancounter' J50
27177;748;1159;Hardwiring - Zainou 'Beancounter' I50
27178;748;1174;Hardwiring - Zainou 'Beancounter' K50
27179;748;1159;Hardwiring - Zainou 'Beancounter' I60
27180;748;1159;Hardwiring - Zainou 'Beancounter' I40
27181;748;1166;Hardwiring - Zainou 'Beancounter' J60
27182;748;1166;Hardwiring - Zainou 'Beancounter' J40
27184;748;1174;Hardwiring - Zainou 'Beancounter' K60
27185;748;1174;Hardwiring - Zainou 'Beancounter' K40
27186;748;1159;Hardwiring - Poteque Pharmaceuticals 'Prospector' PPF-1
27187;748;1166;Hardwiring - Poteque Pharmaceuticals 'Prospector' PPG-1
27188;748;1174;Hardwiring - Poteque Pharmaceuticals 'Prospector' PPH-1
27190;748;1159;Hardwiring - Poteque Pharmaceuticals 'Prospector' PPF-2
27191;748;1159;Hardwiring - Poteque Pharmaceuticals 'Prospector' PPF-0
27192;748;1166;Hardwiring - Poteque Pharmaceuticals 'Prospector' PPG-2
27193;748;1166;Hardwiring - Poteque Pharmaceuticals 'Prospector' PPG-0
27194;748;1174;Hardwiring - Poteque Pharmaceuticals 'Prospector' PPH-2
27195;748;1174;Hardwiring - Poteque Pharmaceuticals 'Prospector' PPH-0
27196;748;1183;Hardwiring - Poteque Pharmaceuticals 'Prospector' PPW-1
27197;748;1183;Hardwiring - Poteque Pharmaceuticals 'Prospector' PPX-1
27198;748;1183;Hardwiring - Poteque Pharmaceuticals 'Prospector' PPY-1
27224;740;1179;Hardwiring - Zainou 'Gypsy' KTB-50
27225;740;1179;Hardwiring - Zainou 'Gypsy' KOB-75
27226;740;1179;Hardwiring - Zainou 'Gypsy' KOB-25
27227;740;1169;Hardwiring - Zainou 'Gypsy' KPB-75
27229;740;1169;Hardwiring - Zainou 'Gypsy' KPB-25
27230;740;1169;Hardwiring - Zainou 'Gypsy' KQB-75
27231;740;1169;Hardwiring - Zainou 'Gypsy' KQB-25
27232;740;1179;Hardwiring - Zainou 'Gypsy' KRB-75
27233;740;1179;Hardwiring - Zainou 'Gypsy' KRB-25
27234;740;1179;Hardwiring - Zainou 'Gypsy' KSB-75
27235;740;1179;Hardwiring - Zainou 'Gypsy' KSB-25
27236;740;1179;Hardwiring - Zainou 'Gypsy' KTB-75
27237;740;1179;Hardwiring - Zainou 'Gypsy' KTB-25
27238;743;1172;Hardwiring - Eifyr and Co. 'Alchemist' ZA-1
27239;743;1172;Hardwiring - Eifyr and Co. 'Alchemist' ZA-2
27240;743;1172;Hardwiring - Eifyr and Co. 'Alchemist' ZA-0
27243;746;1173;Hardwiring - Zainou 'Snapshot' ZMD2000
27244;746;1173;Hardwiring - Zainou 'Snapshot' ZMD500
27245;746;1164;Hardwiring - Zainou 'Snapshot' ZME2000
27246;746;1164;Hardwiring - Zainou 'Snapshot' ZME500
27247;746;1189;Hardwiring - Zainou 'Snapshot' ZMF2000
27249;746;1189;Hardwiring - Zainou 'Snapshot' ZMF500
27250;746;1164;Hardwiring - Zainou 'Snapshot' ZMH2000
27251;746;1164;Hardwiring - Zainou 'Snapshot' ZMH500
27252;746;1181;Hardwiring - Zainou 'Snapshot' ZMN2000
27253;746;1181;Hardwiring - Zainou 'Snapshot' ZMN500
27254;746;1181;Hardwiring - Zainou 'Snapshot' ZMR2000
27255;746;1181;Hardwiring - Zainou 'Snapshot' ZMR500
27256;746;1156;Hardwiring - Zainou 'Snapshot' ZMT2000
27257;746;1156;Hardwiring - Zainou 'Snapshot' ZMT500
27258;746;1156;Hardwiring - Zainou 'Snapshot' ZMU2000
27259;746;1156;Hardwiring - Zainou 'Snapshot' ZMU500
27260;748;1190;Hardwiring - Poteque Pharmaceuticals 'Prospector' PPZ-1
27309;356;1008;Station Warehouse Blueprint
27313;387;999;Guristas Inferno Rocket
27315;387;999;Caldari Navy Inferno Rocket
27317;387;999;Dread Guristas Inferno Rocket
27319;387;999;Guristas Mjolnir Rocket
27321;387;999;Caldari Navy Mjolnir Rocket
27323;387;999;Dread Guristas Mjolnir Rocket
27325;387;999;Guristas Nova Rocket
27327;387;999;Caldari Navy Nova Rocket
27329;387;999;Dread Guristas Nova Rocket
27331;387;999;Guristas Trauma Rocket
27333;387;999;Caldari Navy Trauma Rocket
27335;387;999;Dread Guristas Trauma Rocket
27337;89;1000;Guristas Mjolnir Torpedo
27339;89;1000;Caldari Navy Mjolnir Torpedo
27341;89;1000;Dread Guristas Mjolnir Torpedo
27343;89;1000;Guristas Trauma Torpedo
27345;89;1000;Caldari Navy Trauma Torpedo
27347;89;1000;Dread Guristas Trauma Torpedo
27349;89;1000;Guristas Inferno Torpedo
27351;89;1000;Caldari Navy Inferno Torpedo
27353;384;998;Guristas Trauma Light Missile
27355;89;1000;Dread Guristas Inferno Torpedo
27357;89;1000;Guristas Nova Torpedo
27359;89;1000;Caldari Navy Nova Torpedo
27361;384;998;Caldari Navy Trauma Light Missile
27363;89;1000;Dread Guristas Nova Torpedo
27365;384;998;Dread Guristas Trauma Light Missile
27367;384;998;Guristas Inferno Light Missile
27369;384;998;Dread Guristas Inferno Light Missile
27371;384;998;Caldari Navy Inferno Light Missile
27373;386;1001;Guristas Mjolnir Cruise Missile
27375;384;998;Dread Guristas Nova Light Missile
27377;386;1001;Caldari Navy Mjolnir Cruise Missile
27379;384;998;Guristas Nova Light Missile
27381;384;998;Caldari Navy Nova Light Missile
27383;384;998;Guristas Mjolnir Light Missile
27385;384;998;Dread Guristas Mjolnir Light Missile
27387;384;998;Caldari Navy Mjolnir Light Missile
27389;386;1001;Dread Guristas Mjolnir Cruise Missile
27391;386;1001;Guristas Trauma Cruise Missile
27393;772;1003;Guristas Nova Assault Missile
27395;386;1001;Caldari Navy Trauma Cruise Missile
27397;772;1003;Dread Guristas Nova Assault Missile
27399;386;1001;Dread Guristas Trauma Cruise Missile
27401;772;1003;Caldari Navy Nova Assault Missile
27403;772;1003;Guristas Inferno Assault Missile
27405;772;1003;Caldari Navy Inferno Assault Missile
27407;772;1003;Dread Guristas Inferno Assault Missile
27409;386;1001;Guristas Inferno Cruise Missile
27411;772;1003;Guristas Trauma Assault Missile
27413;772;1003;Caldari Navy Trauma Assault Missile
27415;772;1003;Dread Guristas Trauma Assault Missile
27417;772;1003;Guristas Mjolnir Assault Missile
27419;772;1003;Caldari Navy Mjolnir Assault Missile
27421;772;1003;Dread Guristas Mjolnir Assault Missile
27423;386;1001;Caldari Navy Inferno Cruise Missile
27425;386;1001;Dread Guristas Inferno Cruise Missile
27427;386;1001;Guristas Nova Cruise Missile
27429;386;1001;Caldari Navy Nova Cruise Missile
27431;386;1001;Dread Guristas Nova Cruise Missile
27433;385;1002;Guristas Mjolnir Heavy Missile
27435;385;1002;Caldari Navy Mjolnir Heavy Missile
27437;385;1002;Dread Guristas Mjolnir Heavy Missile
27439;385;1002;Guristas Trauma Heavy Missile
27441;385;1002;Caldari Navy Trauma Heavy Missile
27443;385;1002;Dread Guristas Trauma Heavy Missile
27445;385;1002;Guristas Inferno Heavy Missile
27447;385;1002;Caldari Navy Inferno Heavy Missile
27449;385;1002;Dread Guristas Inferno Heavy Missile
27451;385;1002;Guristas Nova Heavy Missile
27453;385;1002;Caldari Navy Nova Heavy Missile
27455;385;1002;Dread Guristas Nova Heavy Missile
27459;396;1192;Imperial Navy Hunter F.O.F. Cruise Missile I
27465;396;1192;Caldari Navy Dragon F.O.F. Cruise Missile I
27471;396;1192;Federation Navy Phoenix F.O.F. Cruise Missile I
27477;396;1192;Republic Fleet Obliterator F.O.F. Cruise Missile I
27483;395;1192;Imperial Navy Stalker F.O.F. Heavy Missile I
27489;395;1192;Caldari Navy Hydra F.O.F. Heavy Missile I
27495;395;1192;Federation Navy Hellhound F.O.F. Heavy Missile I
27501;395;1192;Republic Fleet Eradicator F.O.F. Heavy Missile I
27507;394;1192;Imperial Navy Seeker F.O.F. Light Missile I
27513;394;1192;Caldari Navy Serpent F.O.F. Light Missile I
27519;394;1192;Federation Navy Firefly F.O.F. Light Missile I
27525;394;1192;Republic Fleet Exterminator F.O.F. Light Missile I
27656;835;1027;Foundation Upgrade Platform
27658;835;1027;Pedestal Upgrade Platform
27660;835;1027;Monument Upgrade Platform
27662;836;1022;Amarr Basic Outpost Factory Platform
27664;836;1022;Amarr Advanced Outpost Factory Platform
27666;836;1022;Amarr Outpost Factory Platform
27672;837;1009;Energy Neutralizing Battery
27673;838;1013;Cynosural Generator Array
27674;839;1012;Cynosural System Jammer
27675;709;1010;System Scanning Array
27678;842;678;Remote ECM Burst I
27679;160;323;Remote ECM Burst I Blueprint
27897;707;1011;Jump Bridge
27902;269;372;Remote Hull Repair Systems
27904;585;1062;Large Remote Hull Repair System I
27905;870;334;Large Remote Hull Repair System I Blueprint
27906;269;372;Tactical Logistics Reconfiguration
27911;272;367;Projected Electronic Counter Measures
27912;90;1015;Concussion Bomb
27913;172;1016;Concussion Bomb Blueprint
27914;862;1014;Bomb Launcher I
27915;136;1019;Bomb Launcher I Blueprint
27916;90;1015;Scorch Bomb
27917;172;1016;Scorch Bomb Blueprint
27918;90;1015;Shrapnel Bomb
27919;172;1016;Shrapnel Bomb Blueprint
27920;90;1015;Electron Bomb
27921;172;1016;Electron Bomb Blueprint
27922;863;1015;Lockbreaker Bomb
27923;172;1016;Lockbreaker Bomb Blueprint
27924;864;1015;Void Bomb
27925;172;1016;Void Bomb Blueprint
27930;585;1061;Medium Remote Hull Repair System I
27931;870;334;Medium Remote Hull Repair System I Blueprint
27932;585;1060;Small Remote Hull Repair System I
27933;870;334;Small Remote Hull Repair System I Blueprint
27934;585;1063;Capital Remote Hull Repair System I
27935;870;334;Capital Remote Hull Repair System I Blueprint
27936;269;372;Capital Remote Hull Repair Systems
27937;836;1023;Caldari Basic Outpost Factory Platform
27939;836;1024;Gallente Basic Outpost Factory Platform
27941;836;1025;Minmatar Basic Outpost Factory Platform
27951;515;801;Triage Module I
27952;516;343;Triage Module I Blueprint
27957;836;1023;Caldari Outpost Factory Platform
27959;836;1023;Caldari Advanced Outpost Factory Platform
27961;836;1022;Amarr Basic Outpost Plant Platform
27963;836;1022;Amarr Outpost Plant Platform
27965;836;1022;Amarr Advanced Outpost Plant Platform
27967;836;1024;Gallente Outpost Factory Platform
27969;836;1024;Gallente Advanced Outpost Factory Platform
27971;836;1025;Minmatar Outpost Factory Platform
27973;836;1025;Minmatar Advanced Outpost Factory Platform
27975;836;1024;Gallente Outpost Plant Platform
27977;836;1024;Gallente Advanced Outpost Plant Platform
27979;836;1025;Minmatar Outpost Plant Platform
27981;836;1025;Minmatar Advanced Outpost Plant Platform
27983;836;1024;Gallente Basic Outpost Plant Platform
27985;836;1025;Minmatar Basic Outpost Plant Platform
27987;836;1022;Amarr Basic Outpost Laboratory Platform
27989;836;1022;Amarr Outpost Laboratory Platform
27991;836;1022;Amarr Advanced Outpost Laboratory Platform
27993;836;1023;Caldari Basic Outpost Laboratory Platform
27995;836;1023;Caldari Outpost Laboratory Platform
27997;836;1023;Caldari Advanced Outpost Laboratory Platform
27999;836;1023;Caldari Basic Outpost Research Facility Platform
28001;836;1023;Caldari Outpost Research Facility Platform
28003;836;1023;Caldari Advanced Outpost Research Facility Platform
28005;836;1024;Gallente Basic Outpost Laboratory Platform
28007;836;1024;Gallente Outpost Laboratory Platform
28009;836;1024;Gallente Advanced Outpost Laboratory Platform
28011;836;1025;Minmatar Basic Outpost Laboratory Platform
28013;836;1025;Minmatar Outpost Laboratory Platform
28015;836;1025;Minmatar Advanced Outpost Laboratory Platform
28017;836;1022;Amarr Basic Outpost Refinery Platform
28019;836;1022;Amarr Outpost Refinery Platform
28021;836;1022;Amarr Advanced Outpost Refinery Platform
28023;836;1023;Caldari Basic Outpost Refinery Platform
28025;836;1023;Caldari Outpost Refinery Platform
28027;836;1023;Caldari Advanced Outpost Refinery Platform
28029;836;1024;Gallente Basic Outpost Refinery Platform
28031;836;1024;Gallente Outpost Refinery Platform
28033;836;1024;Gallente Advanced Outpost Refinery Platform
28035;836;1025;Minmatar Basic Outpost Refinery Platform
28037;836;1025;Minmatar Outpost Refinery Platform
28039;836;1025;Minmatar Advanced Outpost Refinery Platform
28041;836;1022;Amarr Basic Outpost Office Platform
28043;836;1022;Amarr Outpost Office Platform
28045;836;1022;Amarr Advanced Outpost Office Platform
28047;836;1023;Caldari Basic Outpost Office Platform
28049;836;1023;Caldari Outpost Office Platform
28051;836;1023;Caldari Advanced Outpost Office Platform
28053;836;1024;Gallente Basic Outpost Office Platform
28055;836;1024;Gallente Outpost Office Platform
28057;836;1024;Gallente Advanced Outpost Office Platform
28059;836;1025;Minmatar Basic Outpost Office Platform
28061;836;1025;Minmatar Outpost Office Platform
28063;836;1025;Minmatar Advanced Outpost Office Platform
28073;256;373;Bomb Deployment
28164;270;375;Thermodynamics
28197;640;842;Heavy Armor Maintenance Bot II
28198;176;1030;Heavy Armor Maintenance Bot II Blueprint
28199;640;842;Heavy Shield Maintenance Bot II
28200;176;1030;Heavy Shield Maintenance Bot II Blueprint
28201;640;842;Light Armor Maintenance Bot II
28202;176;1030;Light Armor Maintenance Bot II Blueprint
28203;640;842;Light Shield Maintenance Bot II
28204;176;1030;Light Shield Maintenance Bot II Blueprint
28205;640;842;Medium Armor Maintenance Bot II
28206;176;1030;Medium Armor Maintenance Bot II Blueprint
28207;640;842;Medium Shield Maintenance Bot II
28208;176;1030;Medium Shield Maintenance Bot II Blueprint
28209;100;911;Warden II
28210;176;359;Warden II Blueprint
28211;100;911;Garde II
28212;176;359;Garde II Blueprint
28213;100;911;Curator II
28214;176;359;Curator II Blueprint
28215;100;911;Bouncer II
28216;176;359;Bouncer II Blueprint
28231;409;736;Republic Fleet Navy Rear-Admiral Insignia
28236;409;734;Federation Navy Fleet Rear-Admiral Insignia
28237;409;732;Caldari Navy Fleet Rear-Admiral Insignia
28238;409;730;Imperial Navy Fleet Rear-Admiral Insignia
28324;83;987;Republic Fleet Carbonized Lead L
28326;83;988;Republic Fleet Carbonized Lead M
28328;83;989;Republic Fleet Carbonized Lead S
28330;83;1006;Republic Fleet Carbonized Lead XL
28332;83;987;Republic Fleet Depleted Uranium L
28334;83;988;Republic Fleet Depleted Uranium M
28336;83;989;Republic Fleet Depleted Uranium S
28338;83;1006;Republic Fleet Depleted Uranium XL
28351;413;933;Advanced Mobile Laboratory
28352;883;1048;Rorqual
28353;944;1046;Rorqual Blueprint
28361;886;1096;Drone Synaptic Relay Wiring
28362;886;1096;Drone Capillary Fluid
28363;886;1096;Drone Cerebral Fragment
28364;886;1096;Drone Tactical Limb
28365;886;1096;Drone Epidermal Shielding Chunk
28366;886;1096;Drone Coronary Unit
28367;450;512;Compressed Arkonor
28368;888;1042;Compressed Arkonor Blueprint
28374;257;377;Capital Industrial Ships
28385;450;512;Compressed Crimson Arkonor
28386;888;1042;Compressed Crimson Arkonor Blueprint
28387;450;512;Compressed Prime Arkonor
28388;451;514;Compressed Bistot
28389;451;514;Compressed Monoclinic Bistot
28390;451;514;Compressed Triclinic Bistot
28391;452;521;Compressed Crokite
28392;452;521;Compressed Crystalline Crokite
28393;452;521;Compressed Sharp Crokite
28394;453;522;Compressed Dark Ochre
28395;453;522;Compressed Obsidian Ochre
28396;453;522;Compressed Onyx Ochre
28397;467;525;Compressed Gneiss
28398;467;525;Compressed Iridescent Gneiss
28399;467;525;Compressed Prismatic Gneiss
28400;454;527;Compressed Glazed Hedbergite
28401;454;527;Compressed Hedbergite
28402;454;527;Compressed Vitric Hedbergite
28403;455;528;Compressed Hemorphite
28404;455;528;Compressed Radiant Hemorphite
28405;455;528;Compressed Vivid Hemorphite
28406;456;529;Compressed Jaspet
28407;456;529;Compressed Pristine Jaspet
28408;456;529;Compressed Pure Jaspet
28409;457;523;Compressed Fiery Kernite
28410;457;523;Compressed Kernite
28411;457;523;Compressed Luminous Kernite
28412;468;530;Compressed Magma Mercoxit
28413;468;530;Compressed Mercoxit
28414;468;530;Compressed Vitreous Mercoxit
28415;469;526;Compressed Golden Omber
28416;469;526;Compressed Omber
28417;469;526;Compressed Silvery Omber
28418;461;517;Compressed Bright Spodumain
28419;461;517;Compressed Gleaming Spodumain
28420;461;517;Compressed Spodumain
28421;458;516;Compressed Azure Plagioclase
28422;458;516;Compressed Plagioclase
28423;458;516;Compressed Rich Plagioclase
28424;459;515;Compressed Pyroxeres
28425;459;515;Compressed Solid Pyroxeres
28426;459;515;Compressed Viscous Pyroxeres
28427;460;519;Compressed Condensed Scordite
28428;460;519;Compressed Massive Scordite
28429;460;519;Compressed Scordite
28430;462;518;Compressed Concentrated Veldspar
28431;462;518;Compressed Dense Veldspar
28432;462;518;Compressed Veldspar
28433;465;493;Compressed Blue Ice
28434;465;493;Compressed Clear Icicle
28435;465;493;Compressed Dark Glitter
28436;465;493;Compressed Enriched Clear Icicle
28437;465;493;Compressed Gelidus
28438;465;493;Compressed Glacial Mass
28439;465;493;Compressed Glare Crust
28440;465;493;Compressed Krystallos
28441;465;493;Compressed Pristine White Glaze
28442;465;493;Compressed Smooth Glacial Mass
28443;465;493;Compressed Thick Blue Ice
28444;465;493;Compressed White Glaze
28448;888;1042;Compressed Prime Arkonor Blueprint
28449;888;1042;Compressed Bistot Blueprint
28450;888;1042;Compressed Monoclinic Bistot Blueprint
28451;888;1042;Compressed Triclinic Bistot Blueprint
28452;888;1042;Compressed Crokite Blueprint
28453;888;1042;Compressed Crystalline Crokite Blueprint
28454;888;1042;Compressed Sharp Crokite Blueprint
28455;888;1042;Compressed Dark Ochre Blueprint
28456;888;1042;Compressed Obsidian Ochre Blueprint
28457;888;1042;Compressed Onyx Ochre Blueprint
28458;888;1042;Compressed Gneiss Blueprint
28459;888;1042;Compressed Iridescent Gneiss Blueprint
28460;888;1042;Compressed Prismatic Gneiss Blueprint
28461;888;1042;Compressed Hedbergite Blueprint
28462;888;1042;Compressed Glazed Hedbergite Blueprint
28463;888;1042;Compressed Vitric Hedbergite Blueprint
28464;888;1042;Compressed Hemorphite Blueprint
28465;888;1042;Compressed Radiant Hemorphite Blueprint
28466;888;1042;Compressed Vivid Hemorphite Blueprint
28467;888;1042;Compressed Jaspet Blueprint
28468;888;1042;Compressed Pristine Jaspet Blueprint
28469;888;1042;Compressed Pure Jaspet Blueprint
28470;888;1042;Compressed Kernite Blueprint
28471;888;1042;Compressed Fiery Kernite Blueprint
28472;888;1042;Compressed Luminous Kernite Blueprint
28473;888;1042;Compressed Magma Mercoxit Blueprint
